Date:,28/9/2023,,,,,,,,,,,,,,,,,
Time,5:22 PM,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Order ID,Order Date,Country,City,Branch,Lat,Lng,Customer First Name,Customer Last Name,Email,Phone Number,Category,Sub Category,Item,SalesPerson ID,Quantity,Unit Price,Discount,Status
4532,24/2/2023,Saudi Arabia,riyadh,rd01,24.7136,46.6753,kamal,jameah,kamal.jameah@mail.com,Tel: 5588049117,Tablet,Microsoft Surface,Surface Go 2,W336,1,399,27.93,FALSE
4533,24/2/2023,Saudi Arabia,aseer,as01,18.2311,42.5004,ehab,salam,Ehab.salam@mail.com,Tel: 5685490392,Tablet,Amazon Fire,Amazon Fire 7,G451,1,49,3.43,TRUE
4534,24/2/2023,USA,new york,ny03,40.7498,-73.9814,faras,earmush,Faras.earmush@mail.com,Tel: 5305025831,Gaming Console,Microsoft Xbox,Xbox 360,Q149,1,149,11.92,FALSE
4535,24/2/2023,Saudi Arabia,jeddah,jd01,21.5433,39.1728,sami,alquatliu,SAMI.ALQUATLIU@MAIL.COM,Tel: 5129479615,Smartwatch,Samsung Galaxy,Galaxy Watch Active 2,H016,1,249,17.43,FALSE
4536,24/2/2023,USA,washington,wh01,38.9072,-77.0369,esamat,husayn,ESAMAT.HUSAYN@MAIL.COM,Tel: 5034046883,Smartwatch,Garmin Forerunner,Garmin Forerunner 55,J501,1,199,1.99,FALSE
4537,24/2/2023,Saudi Arabia,riyadh,rd01,24.7136,46.6753,omar,abu ghazy,omar.abu ghazy@mail.com,Tel: 5562315103,Laptop,ASUS ROG,ASUS ROG Flow Z13,Z612,1,2499,124.95,TRUE
4538,24/2/2023,Syria,homs,hs01,34.7326,36.7136,sharihan,rihan,SHARIHAN.RIHAN@MAIL.COM,Tel: 5021136555,Laptop,Dell XPS,XPS 15,G817,1,1599,31.98,TRUE
4539,24/2/2023,USA,new york,ny03,40.7498,-73.9814,muhamad,eazu,MUHAMAD.EAZU@MAIL.COM,Tel: 5406073940,VR Headset,Oculus Quest,Oculus Quest 3,S384,2,599,95.84,TRUE
4540,24/2/2023,Syria,aleppo,al01,36.2021,37.1343,maya,tamim,Maya.tamim@mail.com,Tel: 5222783336,Laptop,Microsoft Surface,Surface Laptop 4,I470,1,1299,77.94,TRUE
4541,24/2/2023,Egypt,cairo,cr02,30.0444,31.2357,esamat,aleitar,esamat.aleitar@mail.com,Tel: 5253512578,Tablet,Apple iPad,iPad Air,R252,2,649,129.8,TRUE
4542,24/2/2023,Saudi Arabia,aseer,as01,18.2311,42.5004,anwar,huquq,anwar.huquq@mail.com,Tel: 5884574321,Digital Camera,Canon EOS R Series,Canon EOS R,S935,1,1299,38.97,TRUE
4543,24/2/2023,United Arab Emirates,abu dhabi,ad01,24.4539,54.3773,omar,ahmad,OMAR.AHMAD@MAIL.COM,Tel: 5289640211,Smartphone,Xiaomi Mi,Xiaomi Mi 12,F576,1,799,31.96,TRUE
4544,24/2/2023,Saudi Arabia,jeddah,jd02,21.4858,39.1925,jihan,dahman,JIHAN.DAHMAN@MAIL.COM,Tel: 5372113902,Gaming Console,Sony PlayStation,PlayStation 3 Slim,C780,1,199,19.9,TRUE
4545,24/2/2023,Syria,aleppo,al01,36.2021,37.1343,rahaf,alhamid,rahaf.alhamid@mail.com,Tel: 5013631999,Laptop,HP Pavilion,HP Pavilion 15,N710,1,799,,TRUE
4546,24/2/2023,USA,new york,ny03,40.7498,-73.9814,layzaan,alfywmi,LAYZAAN.ALFYWMI@MAIL.COM,Tel: 5061252636,VR Headset,HTC Vive,HTC Vive Cosmos,C854,1,699,48.93,FALSE
4547,24/2/2023,United Arab Emirates,abu dhabi,ad01,24.4539,54.3773,omar,bihtiti,OMAR.BIHTITI@MAIL.COM,Tel: 5132025551,Tablet,Apple iPad,iPad Air,N507,1,649,64.9,FALSE
4548,24/2/2023,USA,las vegas,lv01,36.1699,-115.1398,omaimah,alhamuwd,OMAIMAH.ALHAMUWD@MAIL.COM,Tel: 5801668811,Headphones,JBL Live,JBL Live 650BTNC,L106,1,149,10.43,TRUE
4549,24/2/2023,Syria,damascus,ds02,33.5146,36.3084,mazin,alquatliu,MAZIN.ALQUATLIU@MAIL.COM,Tel: 5532851894,Laptop,Microsoft Surface,Surface Book 3,L841,1,1599,111.93,TRUE
4550,24/2/2023,Syria,damascus,ds02,33.5146,36.3084,husayn,salih,HUSAYN.SALIH@MAIL.COM,Tel: 5995536556,Smartphone,Samsung Galaxy,Galaxy M32,U641,1,249,14.94,TRUE
4551,24/2/2023,France,paris,ps02,48.8566,2.3522,rana,kiwan,RANA.KIWAN@MAIL.COM,Tel: 5484158760,Fitness Tracker,Huawei Band,Huawei Band 6,X906,1,59,0.59,TRUE
4552,24/2/2023,USA,new york,ny03,40.7498,-73.9814,lujin,abu,lujin.abu@mail.com,Tel: 5995675021,Smart Speaker,Bose Home Speaker,Bose Home Speaker 500,F510,1,299,20.93,TRUE
4553,24/2/2023,France,paris,ps01,48.8566,2.3522,bashshar,muhamad,bashshar.muhamad@mail.com,Tel: 5683031077,Laptop,Microsoft Surface,Surface Book 3,H868,9,1599,575.64,TRUE
4554,24/2/2023,Syria,aleppo,al01,36.2021,37.1343,rami,ramzi,RAMI.RAMZI@MAIL.COM,Tel: 5525213573,Digital Camera,Fujifilm X Series,Fujifilm X-T4,J501,3,1699,509.7,TRUE
4555,24/2/2023,Syria,damascus,ds01,33.5138,36.2765,muhamad,alrifaei,muhamad.alrifaei@mail.com,Tel: 5535767583,Tablet,Samsung Galaxy Tab,Galaxy Tab A7,U287,3,179,21.48,TRUE
4556,24/2/2023,Syria,damascus,ds02,33.5146,36.3084,asf,hamzat,ASF.HAMZAT@MAIL.COM,Tel: 5329680810,Fitness Tracker,Garmin Vivosmart,Garmin Vivosmart 4,O337,1,129,10.32,FALSE
4557,24/2/2023,United Arab Emirates,abu dhabi,ad01,24.4539,54.3773,majdulyn,hamshu,MAJDULYN.HAMSHU@MAIL.COM,Tel: 5632566742,VR Headset,Oculus Rift,Oculus Rift S,P773,2,399,79.8,FALSE
4558,24/2/2023,Saudi Arabia,riyadh,rd02,24.7743,46.7386,husam,ewad,Husam.ewad@mail.com,Tel: 5296154687,Smart Speaker,Google Nest Hub,Google Nest Hub Max,J501,3,229,27.48,FALSE
4559,24/2/2023,USA,new york,ny02,40.7312,-73.9998,omar,karishati,Omar.karishati@mail.com,Tel: 5265947160,Gaming Console,Sony PlayStation,PlayStation 4,P826,1,299,20.93,TRUE
4560,24/2/2023,Syria,damascus,ds01,33.5138,36.2765,habib,amir,habib.amir@mail.com,Tel: 5876907714,Fitness Tracker,Withings Move,Withings Move,B099,1,59,4.13,FALSE
4561,24/2/2023,Egypt,cairo,cr03,30.0444,31.2357,bilal,abu adhan,BILAL.ABU ADHAN@MAIL.COM,Tel: 5964996814,Laptop,Acer Swift,Acer Swift 5,A608,10,999,699.3,TRUE
4562,24/2/2023,Saudi Arabia,riyadh,rd03,24.7743,46.7386,safa,almunzilijiu,safa.almunzilijiu@mail.com,Tel: 5777594511,Headphones,Anker Soundcore,Anker Soundcore Liberty Air 2 Pro,Y716,1,99,5.94,TRUE
4563,24/2/2023,Saudi Arabia,jeddah,jd01,21.5433,39.1728,habib,salim,Habib.salim@mail.com,Tel: 5305934444,Headphones,Anker Soundcore,Anker Soundcore Life Q35,X915,4,129,,FALSE
4564,24/2/2023,United Arab Emirates,abu dhabi,ad01,24.4539,54.3773,ruba,eilwan,ruba.eilwan@mail.com,Tel: 5958556919,Tablet,Amazon Fire,Amazon Fire HD 10,Z995,6,149,,TRUE
4565,24/2/2023,Egypt,cairo,cr02,30.0444,31.2357,tawfiq,eabidin,Tawfiq.eabidin@mail.com,Tel: 5343082024,Headphones,Anker Soundcore,Anker Soundcore Liberty Air Pro,X915,10,99,39.6,TRUE
4566,24/2/2023,Syria,aleppo,al01,36.2021,37.1343,khaldun,almisri,KHALDUN.ALMISRI@MAIL.COM,Tel: 5896160158,Digital Camera,Nikon Coolpix,Nikon Coolpix P1000,Z817,1,999,19.98,TRUE
4567,24/2/2023,USA,washington,wh01,38.9072,-77.0369,bayan,aleabd,bayan.aleabd@mail.com,Tel: 5656314653,VR Headset,Pimax Vision,Pimax Vision 8KX,C793,3,999,239.76,TRUE
4568,24/2/2023,United Arab Emirates,abu dhabi,ad01,24.4539,54.3773,almuetaz,khiat,ALMUETAZ.KHIAT@MAIL.COM,Tel: 5097734764,Tablet,Samsung Galaxy Tab S,Galaxy Tab S7+,T202,1,849,76.41,TRUE
4569,24/2/2023,USA,las vegas,lv01,36.1699,-115.1398,zahir,asead,Zahir.asead@mail.com,Tel: 5690745091,Smart Speaker,JBL Link,JBL Link 500,K406,1,249,14.94,TRUE
4570,24/2/2023,Syria,aleppo,al01,36.2021,37.1343,ayham,kiwan,Ayham.kiwan@mail.com,Tel: 5934984078,Smartphone,Xiaomi Mi,Xiaomi Mi 12,T567,1,799,79.9,FALSE
4571,24/2/2023,USA,new york,ny01,40.7128,-74.006,ahmad,eammar,ahmad.eammar@mail.com,Tel: 5859618006,Digital Camera,Nikon Z Series,Nikon Z50,Z398,3,799,71.91,TRUE
4572,24/2/2023,Syria,aleppo,al01,36.2021,37.1343,sara,shuelan,SARA.SHUELAN@MAIL.COM,Tel: 5465190585,Smartphone,OnePlus,OnePlus 10 Pro,P765,2,999,79.92,TRUE
4573,24/2/2023,Egypt,cairo,cr02,30.0444,31.2357,ibrahim,eaku,Ibrahim.eaku@mail.com,Tel: 5038358263,Fitness Tracker,Amazfit Bip,Amazfit Bip S,R823,1,49,4.9,TRUE
4574,24/2/2023,Syria,damascus,ds02,33.5146,36.3084,tahani,ahmad,Tahani.ahmad@mail.com,Tel: 5721123673,Smartwatch,Huawei Watch,Huawei Watch Fit 2 Pro,G345,1,129,5.16,FALSE
4575,24/2/2023,Syria,homs,hs01,34.7326,36.7136,hasan,aldwltali,hasan.aldwltali@mail.com,Tel: 5014077164,Tablet,Lenovo Tab,Lenovo Tab P11 Plus,Y684,1,299,29.9,FALSE
4576,24/2/2023,USA,new york,ny01,40.7128,-74.006,ruba,eashur,Ruba.eashur@mail.com,Tel: 5070891056,Digital Camera,Canon EOS R Series,Canon EOS R5,Y247,1,3999,119.97,TRUE
4577,24/2/2023,United Arab Emirates,abu dhabi,ad02,24.4764,54.3705,ahmad,asamh,ahmad.asamh@mail.com,Tel: 5670461676,Tablet,Amazon Fire HD,Amazon Fire HD 8,A470,1,89,1.78,TRUE
4578,24/2/2023,Egypt,asyut,at01,27.1809,31.1837,muhamad,hazruma,muhamad.hazruma@mail.com,Tel: 5359343245,Laptop,Dell XPS,XPS 15,R253,1,1599,63.96,TRUE
4579,24/2/2023,France,paris,ps01,48.8566,2.3522,asama,fahd,Asama.fahd@mail.com,Tel: 5927257209,Fitness Tracker,Withings Move,Withings Move,V236,1,59,,TRUE
4580,25/2/2023,Saudi Arabia,jeddah,jd01,21.5433,39.1728,hanan,muhamad,Hanan.muhamad@mail.com,Tel: 5015492160,Smart Speaker,Harman Kardon,Harman Kardon Allure,H632,1,249,14.94,TRUE
4581,25/2/2023,Saudi Arabia,riyadh,rd01,24.7136,46.6753,hamdah,aljabaei,Hamdah.aljabaei@mail.com,Tel: 5765410531,Smartwatch,Huawei Watch,Huawei Watch GT 3,R252,1,249,,TRUE
4582,25/2/2023,Syria,aleppo,al01,36.2021,37.1343,muhamad,rihan,MUHAMAD.RIHAN@MAIL.COM,Tel: 5877509307,Smartphone,Xiaomi Mi,Xiaomi Mi 11 Lite,U858,13,249,226.59,FALSE
4583,25/2/2023,Syria,damascus,ds01,33.5138,36.2765,eamra,naqawuh,EAMRA.NAQAWUH@MAIL.COM,Tel: 5409692528,VR Headset,Pimax Vision,Pimax Vision 5K Super,Z817,1,899,62.93,TRUE
4584,25/2/2023,Saudi Arabia,dammam,dm01,26.3927,49.9777,muhamad,khalid,Muhamad.khalid@mail.com,Tel: 5750418436,Tablet,Apple iPad Pro,"iPad Pro 12.9"" (5th Gen)",C631,1,1099,10.99,TRUE
4585,25/2/2023,USA,new york,ny03,40.7498,-73.9814,rami,shadi alkhiat,rami.shadi alkhiat@mail.com,Tel: 5258588880,Digital Camera,Sony Alpha,Sony Alpha A7 III,G327,1,1999,119.94,TRUE
4586,25/2/2023,Egypt,asyut,at01,27.1809,31.1837,bisam,mazlum,BISAM.MAZLUM@MAIL.COM,Tel: 5717386324,Smartwatch,Samsung Galaxy,Galaxy Watch 4,A557,5,349,17.45,FALSE
4587,25/2/2023,Syria,aleppo,al01,36.2021,37.1343,bisam,alqadah,bisam.alqadah@mail.com,Tel: 5493789270,Fitness Tracker,Huawei Band,Huawei Band 6,X358,1,59,1.77,TRUE
4588,25/2/2023,United Arab Emirates,abu dhabi,ad03,24.4539,54.3773,muhamad,hisan,Muhamad.hisan@mail.com,Tel: 5911405797,Fitness Tracker,Withings Move,Withings Move,X906,1,59,4.72,TRUE
4589,25/2/2023,Saudi Arabia,jeddah,jd01,21.5433,39.1728,rawan,bajubuj,rawan.bajubuj@mail.com,Tel: 5792264228,Digital Camera,Sony Alpha,Sony Alpha A7 III,R777,1,1999,99.95,TRUE
4590,25/2/2023,Saudi Arabia,jeddah,jd01,21.5433,39.1728,muhamad,ratib,MUHAMAD.RATIB@MAIL.COM,Tel: 5748025464,Smart Speaker,Harman Kardon,Harman Kardon Allure,T587,1,249,2.49,TRUE
4591,25/2/2023,USA,new york,ny03,40.7498,-73.9814,majdy,allibad,majdy.allibad@mail.com,Tel: 5523670592,Laptop,Microsoft Surface,Surface Book 3,V236,1,1599,,TRUE
4592,25/2/2023,Egypt,cairo,cr02,30.0444,31.2357,kholoud,rajab,Kholoud.rajab@mail.com,Tel: 5698028421,Laptop,Acer Swift,Acer Swift 3,R041,4,699,55.92,TRUE
4593,25/2/2023,United Arab Emirates,dubai,db02,25.2048,55.2708,rahaf,eaqad,RAHAF.EAQAD@MAIL.COM,Tel: 5437272450,Tablet,Microsoft Surface,Surface Pro 7,Z798,8,799,383.52,FALSE
4594,25/2/2023,Saudi Arabia,aseer,as01,18.2311,42.5004,abd alruhmin,hamzat,abd alruhmin.hamzat@mail.com,Tel: 5397754425,Smartwatch,Fossil Gen,Fossil Gen 6,N849,1,299,20.93,TRUE
4595,25/2/2023,USA,new york,ny02,40.7312,-73.9998,ayham,alnasar,ayham.alnasar@mail.com,Tel: 5533900747,Headphones,Bose SoundSport,Bose SoundSport Wireless,P598,1,129,10.32,FALSE
4596,25/2/2023,Saudi Arabia,riyadh,rd01,24.7136,46.6753,abdallah,aljizamati,ABDALLAH.ALJIZAMATI@MAIL.COM,Tel: 5142544009,Smart Speaker,Apple HomePod,Apple HomePod,H890,9,299,269.1,TRUE
4597,25/2/2023,Egypt,cairo,cr02,30.0444,31.2357,ayham,alkhuriu,ayham.alkhuriu@mail.com,Tel: 5553924738,Laptop,Lenovo ThinkPad,ThinkPad X13,P344,3,999,149.85,FALSE
4598,25/2/2023,Saudi Arabia,dammam,dm01,26.3927,49.9777,ramadan,ayuwb,ramadan.ayuwb@mail.com,Tel: 5035510778,Tablet,Apple iPad Pro,"iPad Pro 11"" (5th Gen)",Z612,1,899,35.96,TRUE
4599,25/2/2023,Saudi Arabia,dammam,dm01,26.3927,49.9777,khalid,almunzilijiu,Khalid.almunzilijiu@mail.com,Tel: 5271369666,Laptop,Lenovo ThinkPad,ThinkPad X13,L118,1,999,89.91,TRUE
4600,25/2/2023,USA,new york,ny01,40.7128,-74.006,hasan,alrifaei,HASAN.ALRIFAEI@MAIL.COM,Tel: 5422676679,Smartwatch,Huawei Watch,Huawei Watch GT 2e,Q149,1,129,12.9,TRUE
4601,25/2/2023,Saudi Arabia,aseer,as01,18.2311,42.5004,muhamad,muhamad,MUHAMAD.MUHAMAD@MAIL.COM,Tel: 5290738241,Digital Camera,Canon EOS R Series,Canon EOS R,U470,3,1299,272.79,TRUE
4602,25/2/2023,Saudi Arabia,jeddah,jd02,21.4858,39.1925,rima,aljurmqaniu,rima.aljurmqaniu@mail.com,Tel: 5648924894,VR Headset,HP Reverb G2 Omnicept,HP Reverb G2 Omnicept,Y247,1,799,55.93,TRUE
4603,25/2/2023,Saudi Arabia,riyadh,rd01,24.7136,46.6753,tana,ghanim,tana.ghanim@mail.com,Tel: 5137988986,VR Headset,Valve Index,Valve Index VR Kit,R426,1,999,29.97,TRUE
4604,25/2/2023,United Arab Emirates,abu dhabi,ad02,24.4764,54.3705,rana,salih,RANA.SALIH@MAIL.COM,Tel: 5611889533,Smartwatch,Garmin Venu,Garmin Venu 2S,I917,1,349,3.49,FALSE
4605,25/2/2023,USA,las vegas,lv01,36.1699,-115.1398,salah aldiyn,aleabd,salah aldiyn.aleabd@mail.com,Tel: 5189641797,Digital Camera,Nikon Z Series,Nikon Z50,Q115,3,799,239.7,TRUE
4606,25/2/2023,United Arab Emirates,abu dhabi,ad01,24.4539,54.3773,husayn,alhusayn,Husayn.alhusayn@mail.com,Tel: 5674895368,Laptop,Lenovo ThinkPad,ThinkPad X1 Carbon,X173,1,1499,89.94,TRUE
4607,25/2/2023,USA,new york,ny03,40.7498,-73.9814,dania,aleitar,DANIA.ALEITAR@MAIL.COM,Tel: 5111236174,Smartphone,Google Pixel,Google Pixel 6 Pro,Z398,1,899,62.93,TRUE
4608,25/2/2023,Syria,damascus,ds02,33.5146,36.3084,emad,qulumih,EMAD.QULUMIH@MAIL.COM,Tel: 5003076002,VR Headset,Valve Index,Valve Index VR Kit,L562,2,999,119.88,TRUE
4609,25/2/2023,Syria,damascus,ds02,33.5146,36.3084,ali,ahmdghrybw,ali.ahmdghrybw@mail.com,Tel: 5088167100,Gaming Console,Nintendo Switch,Nintendo Switch OLED,O337,1,349,20.94,FALSE
4610,25/2/2023,USA,washington,wh01,38.9072,-77.0369,diea,aljurmqaniu,DIEA.ALJURMQANIU@MAIL.COM,Tel: 5128047920,Tablet,Apple iPad Pro,"iPad Pro 11"" (5th Gen)",E484,1,899,35.96,TRUE
4611,25/2/2023,Saudi Arabia,riyadh,rd01,24.7136,46.6753,muhamad,sakar,MUHAMAD.SAKAR@MAIL.COM,Tel: 5097820973,Smartwatch,Garmin Venu,Garmin Venu 2S,T402,1,349,10.47,FALSE
4612,25/2/2023,Syria,homs,hs01,34.7326,36.7136,lama,alsaghir,lama.alsaghir@mail.com,Tel: 5223349793,Smartphone,OnePlus,OnePlus 9 Pro,A280,1,899,62.93,TRUE
4613,25/2/2023,Saudi Arabia,jeddah,jd02,21.4858,39.1925,lama,shaykh janid,Lama.shaykh Janid@mail.com,Tel: 5748359595,Smartwatch,Samsung Gear,Samsung Gear S4,S735,1,349,20.94,TRUE
4614,25/2/2023,Saudi Arabia,riyadh,rd01,24.7136,46.6753,muhamad,kiali,MUHAMAD.KIALI@MAIL.COM,Tel: 5310863117,VR Headset,Oculus Rift,Oculus Rift S,I036,1,399,11.97,TRUE
4615,25/2/2023,USA,las vegas,lv01,36.1699,-115.1398,muhamad,rihan,MUHAMAD.RIHAN@MAIL.COM,Tel: 5249761301,Gaming Console,Sony PlayStation,PlayStation 3,W243,1,199,3.98,FALSE
4616,25/2/2023,Egypt,cairo,cr01,30.0444,31.2357,samir,suqbani,SAMIR.SUQBANI@MAIL.COM,Tel: 5251914435,Fitness Tracker,Withings Move,Withings Move ECG,L025,12,129,139.32,FALSE
4617,25/2/2023,United Arab Emirates,dubai,db02,25.2048,55.2708,abd alwahhab,sarhan,ABD ALWAHHAB.SARHAN@MAIL.COM,Tel: 5184431360,Smartphone,OnePlus,OnePlus Nord 2,I876,5,399,59.85,TRUE
4618,25/2/2023,Saudi Arabia,jeddah,jd01,21.5433,39.1728,karam,almuluhi,KARAM.ALMULUHI@MAIL.COM,Tel: 5035486133,Smartwatch,Huawei Watch,Huawei Watch Fit 2 Pro,C192,3,129,7.74,FALSE
4619,25/2/2023,USA,new york,ny03,40.7498,-73.9814,muanis,kayd,MUANIS.KAYD@MAIL.COM,Tel: 5513058279,Fitness Tracker,Huawei Band,Huawei Band 6,J860,1,59,5.31,TRUE
4620,25/2/2023,Saudi Arabia,riyadh,rd01,24.7136,46.6753,lobnaa,zawal,lobnaa.zawal@mail.com,Tel: 5539963629,Tablet,Samsung Galaxy Tab,Galaxy Tab A7,W206,1,179,14.32,FALSE
4621,25/2/2023,France,paris,ps01,48.8566,2.3522,razan,nasif,Razan.nasif@mail.com,Tel: 5694846541,Fitness Tracker,Fitbit Charge,Fitbit Charge 3,W669,1,99,,TRUE
4622,25/2/2023,Egypt,asyut,at01,27.1809,31.1837,randa,hisan,randa.hisan@mail.com,Tel: 5438183395,Tablet,Samsung Galaxy Tab,Galaxy Tab A8,O847,2,199,39.8,FALSE
4623,25/2/2023,Syria,damascus,ds02,33.5146,36.3084,fyfian,ayly,fyfian.ayly@mail.com,Tel: 5384076974,Fitness Tracker,Fitbit Charge,Fitbit Charge 4,Z524,1,149,4.47,FALSE
4624,25/2/2023,USA,new york,ny01,40.7128,-74.006,muhamad,jzayrly,Muhamad.jzayrly@mail.com,Tel: 5315786286,Laptop,ASUS ROG,ASUS ROG Strix Scar 17,R361,1,1999,39.98,FALSE
4625,25/2/2023,Saudi Arabia,riyadh,rd03,24.7743,46.7386,ahmad,nazal,ahmad.nazal@mail.com,Tel: 5177196474,Tablet,Lenovo Tab,Lenovo Tab P11 Pro,C854,1,499,9.98,TRUE
4626,25/2/2023,Saudi Arabia,jeddah,jd02,21.4858,39.1925,abd alruhmin,tuish,ABD ALRUHMIN.TUISH@MAIL.COM,Tel: 5264743127,Smart Speaker,Bose Home Speaker,Bose Home Speaker 300,C854,1,199,13.93,TRUE
4627,25/2/2023,Saudi Arabia,jeddah,jd01,21.5433,39.1728,sayban,iad,SAYBAN.IAD@MAIL.COM,Tel: 5886906131,Tablet,Lenovo Tab,Lenovo Tab M7,F510,1,79,2.37,TRUE
4628,25/2/2023,Saudi Arabia,riyadh,rd01,24.7136,46.6753,mahir,hububati,mahir.hububati@mail.com,Tel: 5294368269,VR Headset,Oculus Rift S,Oculus Rift 2,G405,1,499,19.96,TRUE
4629,25/2/2023,USA,washington,wh01,38.9072,-77.0369,emar,dawara,Emar.dawara@mail.com,Tel: 5521651403,Laptop,Apple MacBook,"MacBook Air 13""",Q963,1,999,29.97,TRUE
4630,25/2/2023,United Arab Emirates,abu dhabi,ad03,24.4539,54.3773,lilas,hamzat,Lilas.hamzat@mail.com,Tel: 5405079640,Laptop,HP Envy,Envy 15,A058,2,1199,191.84,FALSE
4631,25/2/2023,Egypt,cairo,cr02,30.0444,31.2357,antuan,eataya,Antuan.eataya@mail.com,Tel: 5876377240,Smartwatch,Apple Watch,Apple Watch Series 7,L014,2,399,7.98,TRUE
4632,25/2/2023,Saudi Arabia,riyadh,rd01,24.7136,46.6753,alaa,altynawi,Alaa.altynawi@mail.com,Tel: 5801754273,Digital Camera,Nikon Z Series,Nikon Z7 II,G327,1,2299,183.92,TRUE
4633,25/2/2023,USA,las vegas,lv01,36.1699,-115.1398,husayn,alhalib,husayn.alhalib@mail.com,Tel: 5694190629,VR Headset,Oculus Quest,Oculus Quest 2 (256GB),E484,1,399,27.93,TRUE
4634,25/2/2023,USA,las vegas,lv01,36.1699,-115.1398,eazalidin,jdwe,eazalidin.jdwe@mail.com,Tel: 5874858364,Laptop,Acer Swift,Acer Swift 5,W207,1,999,39.96,TRUE
4635,25/2/2023,France,paris,ps01,48.8566,2.3522,ahmad,hanna,Ahmad.hanna@mail.com,Tel: 5971520372,Headphones,Anker Soundcore,Anker Soundcore Life Q30,D767,1,79,4.74,TRUE
4636,25/2/2023,Morocco,casablanca,cs01,33.5731,7.5898,husam,salah,Husam.salah@mail.com,Tel: 5863842538,VR Headset,Pimax Vision,Pimax Vision 8KX,U950,1,999,69.93,FALSE
4637,25/2/2023,France,paris,ps01,48.8566,2.3522,emar,khuluf,Emar.khuluf@mail.com,Tel: 5792267851,Digital Camera,Fujifilm X Series,Fujifilm X100V,B392,1,1399,83.94,FALSE
4638,25/2/2023,Morocco,casablanca,cs01,33.5731,7.5898,amir,fahd,amir.fahd@mail.com,Tel: 5166337742,Tablet,Samsung Galaxy Tab,Galaxy Tab A8,W669,1,199,9.95,TRUE
4639,25/2/2023,Saudi Arabia,dammam,dm01,26.3927,49.9777,abd almalik,salah aldiyn,Abd Almalik.salah Aldiyn@mail.com,Tel: 5992743050,Smart Speaker,Google Nest Hub,Google Nest Hub Max,H320,1,229,18.32,TRUE
4640,25/2/2023,USA,new york,ny03,40.7498,-73.9814,abdalrhim,yasin,abdalrhim.yasin@mail.com,Tel: 5150939741,Digital Camera,Olympus OM-D,Olympus OM-D E-M1 Mark III,H890,1,1999,199.9,TRUE
4641,25/2/2023,USA,new york,ny03,40.7498,-73.9814,akthum,aleisaa,AKTHUM.ALEISAA@MAIL.COM,Tel: 5630347822,Smartphone,Oppo Find,Oppo Find X4 Neo,T402,2,549,65.88,TRUE
4642,25/2/2023,Syria,homs,hs01,34.7326,36.7136,mazin,mitri,MAZIN.MITRI@MAIL.COM,Tel: 5023880720,Smart Speaker,Amazon Echo Show,Amazon Echo Show 8 (2nd Gen),E484,1,129,12.9,FALSE
4643,25/2/2023,USA,las vegas,lv01,36.1699,-115.1398,muhamad,alsaqaraq,Muhamad.alsaqaraq@mail.com,Tel: 5173126876,Gaming Console,Nintendo Switch,Nintendo Switch Lite,Y247,1,199,,TRUE
4644,25/2/2023,Saudi Arabia,jeddah,jd02,21.4858,39.1925,muhamad,fadal,Muhamad.fadal@mail.com,Tel: 5804200981,Laptop,HP Envy,Envy 15,A259,1,1199,83.93,TRUE
4645,25/2/2023,Egypt,asyut,at01,27.1809,31.1837,salah aldiyn,albaghdadi,SALAH ALDIYN.ALBAGHDADI@MAIL.COM,Tel: 5561577834,Digital Camera,Nikon Coolpix,Nikon Coolpix B500,O569,1,249,14.94,TRUE
4646,25/2/2023,USA,washington,wh01,38.9072,-77.0369,omar,aleaqqad,omar.aleaqqad@mail.com,Tel: 5257487630,Tablet,Samsung Galaxy Tab,Galaxy Tab S8,Q149,1,649,25.96,TRUE
4647,25/2/2023,Saudi Arabia,jeddah,jd02,21.4858,39.1925,muhamad,abu adhan,MUHAMAD.ABU ADHAN@MAIL.COM,Tel: 5607405949,Smartwatch,Samsung Galaxy,Galaxy Watch 4,T587,1,349,13.96,FALSE
4648,25/2/2023,Syria,aleppo,al01,36.2021,37.1343,muhamad,murad,muhamad.murad@mail.com,Tel: 5187904757,Smartphone,Samsung Galaxy,Galaxy Z Fold 3,Z674,1,1799,71.96,TRUE
4649,25/2/2023,Saudi Arabia,dammam,dm01,26.3927,49.9777,muhamad,hmshw,Muhamad.hmshw@mail.com,Tel: 5505061835,Headphones,Bose SoundSport,Bose SoundSport Free,Q832,1,179,1.79,TRUE
4650,25/2/2023,Saudi Arabia,jeddah,jd03,21.4858,39.1925,ghaliah,alquatliu,ghaliah.alquatliu@mail.com,Tel: 5486314658,Gaming Console,Microsoft Xbox,Xbox One X,S988,1,299,11.96,TRUE
4651,25/2/2023,Saudi Arabia,dammam,dm01,26.3927,49.9777,ahmad,eilwan,ahmad.eilwan@mail.com,Tel: 5196860306,VR Headset,Oculus Quest,Oculus Quest 3,N969,3,599,179.7,FALSE
4652,25/2/2023,Saudi Arabia,aseer,as01,18.2311,42.5004,muhamad,almunzilijiu,Muhamad.almunzilijiu@mail.com,Tel: 5599056825,Laptop,Lenovo Legion,Lenovo Legion 5,A432,1,1099,32.97,TRUE
